,popularity,vote_average,vote_count,production_budget,worldwide_gross,profit,genre
1239,10.747,7.5,1946,5000000,41699612,36699612,drama
1240,6.394,5.6,138,2000000,63555,-1936445,horror
1241,10.738,6.6,1282,12000000,12034913,34913,drama
1242,9.812999999999999,5.3,559,35000000,17967746,-17032254,action
1243,2.84,4.9,8,22000000,4065020,-17934980,crime
1244,5.209,6.2,69,2000000,304602,-1695398,drama
1245,12.100999999999999,6.5,1308,70000000,183353431,113353431,adventure
1246,5.307,5.3,71,2000000,0,-2000000,comedy
1247,11.731,7.7,2048,28000000,202182981,174182981,biography
1248,6.563,3.6,73,1900000,285593,-1614407,horror
1249,5.91,5.2,135,10000000,161097,-9838903,drama
1250,8.749,5.7,255,25000000,11253821,-13746179,action
1251,7.836,7.0,782,30000000,8786752,-21213248,biography
1252,1.2819999999999998,5.6,4,5000000,67505,-4932495,comedy
1253,6.5729999999999995,5.1,91,2500000,0,-2500000,action
1254,0.855,3.1,7,500000,0,-500000,horror
1255,7.412000000000001,7.4,770,1900000,4581937,2681937,comedy
1256,14.415999999999999,6.0,2716,75000000,89758389,14758389,action
1257,7.763,7.3,982,14000000,34044909,20044909,biography
1258,16.53,5.9,13533,175000000,746059887,571059887,action
1259,18.148,7.1,3924,60000000,238524556,178524556,biography
1260,11.36,6.6,726,2500000,593933,-1906067,action
1261,14.39,6.7,3934,50000000,257972745,207972745,mystery
1262,12.046,6.5,130,16000000,20723581,4723581,action
1263,0.6,7.0,2,14000000,30628981,16628981,comedy
1264,1.9069999999999998,6.7,13,60000,4917,-55083,comedy
1265,3.412,4.8,55,20000000,1703281,-18296719,action
1266,16.925,7.0,752,20000000,7034615,-12965385,fantasy
1267,5.232,5.1,44,8000000,44197,-7955803,action
1268,10.0,6.9,1789,3000000,5837111,2837111,adventure
1269,7.551,6.0,604,5000000,4620399,-379601,comedy
1270,1.4,4.0,1,28000000,77026186,49026186,action
1271,11.321,6.1,339,19000000,7576604,-11423396,comedy
1272,11.235999999999999,7.2,787,4750000,4972016,222016,drama
1273,16.078,6.2,4035,45000000,377807404,332807404,action
1274,27.679000000000002,6.1,3406,48000000,327656424,279656424,action
1275,8.969,6.2,605,32000000,70587268,38587268,action
1276,10.979000000000001,5.2,735,20000000,96407655,76407655,comedy
1277,21.511,7.5,6407,260000000,586477240,326477240,adventure
1278,7.727,5.5,348,145000000,448191819,303191819,adventure
1279,14.475,6.3,7727,50000000,556016627,506016627,comedy
1280,17.684,6.1,4227,68000000,217214143,149214143,comedy
1281,4.486000000000001,7.6,11,1500000,98806,-1401194,action
1282,16.523,7.0,304,10000000,51620593,41620593,action
1283,25.619,5.8,4259,13500000,202000000,188500000,action
1284,15.095999999999998,5.9,1860,135000000,245328374,110328374,action
1285,1.0,7.6,5,2000000,2350641,350641,documentary
1286,0.6,3.0,1,300000,0,-300000,action
1287,1.575,5.4,5,25000,0,-25000,drama
1288,0.6,8.0,1,250000,18823,-231177,drama
1289,9.251,7.4,486,10000000,6646669,-3353331,biography
1290,18.256,5.3,780,20000000,47666013,27666013,horror
1291,0.6,6.0,1,20000000,9985316,-10014684,biography
1292,8.649,6.1,1759,8000000,53068955,45068955,comedy
1293,12.817,5.5,831,57500000,58085235,585235,biography
1294,11.575999999999999,5.3,799,30000000,56096200,26096200,biography
1295,9.993,6.2,565,25000000,28400715,3400715,biography
1296,2.142,4.7,15,6000000,408159,-5591841,biography
1297,12.967,5.8,3657,38000000,111336398,73336398,action
1298,17.097,6.3,2703,110000000,177241171,67241171,action
1299,13.81,6.9,3407,40000000,152962083,112962083,action
1300,8.63,7.8,326,1000000,1227316,227316,crime
1301,13.717,6.6,2615,50200000,126931325,76731325,romance
1302,8.417,5.1,108,25000000,0,-25000000,adventure
1303,11.981,6.8,3251,130000000,373993951,243993951,action
1304,8.559,7.4,3853,30000000,68984536,38984536,drama
1305,0.9109999999999999,4.5,2,1300000,0,-1300000,action
1306,24.391,6.5,10411,220000000,757890267,537890267,action
